ID_ORDEM_SERVICO,ID_UC,Estado Instalacion,Uso,Actividad Economica,Fecha Generacion,Fecha Ejecucion,FechaDescargue,Fecha Ultima Lectura,Estado OT,Observacion,Efectividad,Causa Efectividad,Causa Evento,Consumo promedio,Lectura en Visita,Ultimo Valor Leido,Oportunidad Ejecucion,Oportunidad Descargue,Diferencia Lectura,Dias entre lecturas,Promedio Consumo dia,Analisis Lectura,Promedio Dia Historico,Menor a Promedio,Score Lectura,Score Promedio,Total Puntaje,ID_Accion,Nombre Accion
EPMA3901940-1,12321971,ActivoCon suministro                       ,Exenta     ,Exenta                                                                                                                                                ,2021-08-14,2021-09-01,2021-09-01,2021-09-07 00:00:00,Cerrada,Jorge grueso clase de uso no residencial actividad económica iglesia cristiana razón social movimiento mundial medidor WATER TECH de ½ serie # 2018913755 con lectura # 00098 bien instalado registrando con prueba de llave no se observa anomalias en el medidor y acometida usuario manifiesta que casi nn utilizan  el servicio  Usuario: EPM\JORGE.GRUESO Fecha: 2021-09-01 15:20:23,NO,No fraude,No fraude,0,98.0,97,13.0,0.0,1.0,6.0,0.16666666666666666,Lectura Normal,0.0,Igual o mayor a Promedio,3.0,1.0,4.0,35.262 ,3050_C_CaidaConsumo_130820210	            
EPMA3901696-1,12323393,ActivoCon suministro                       ,Residencial,Residencial estrato 2                                                                                                                                 ,2021-08-14,2021-09-01,2021-09-01,2021-08-27 00:00:00,Cerrada,Carlos Jaramillo...Medidor Water tech de 1/2 con serie#2013189232 y lectura#01146 en posición correcta no Regitra en pruebas de Racores predio es residencial se  encuentra solo se desmonta medidor se revisa y se encuentra objecto extraño interno se retira para ser llevado en bolsa de seguridad#BM-1700108 y precinto#CaB-1700094 el cual se estudiará el día 15 de septiembre del 2021 apartir de las 2 pm se instala medidor provisional marca Water tech de 1/2 con serie#2020555789 y lectura#00000 y sello de seguridad#AA2043650 se deja instalacion sin fugas tapa suelta  Usuario: EPM\CARLOS.JARAMILLO Fecha: 2021-09-01 09:18:03,SI,,Fraude - Manipulacion del medidor,3,1146.0,1145,13.0,0.0,1.0,5.0,0.2,Lectura Normal,0.1,Igual o mayor a Promedio,3.0,1.0,4.0,35.256 ,1053_C_Otro_Canal_130820210               
EPMA3836248-1,12323908,ActivoCon suministro                       ,Residencial,Residencial estrato 2                                                                                                                                 ,2021-06-18,2021-06-24,2021-06-28,2021-08-14 00:00:00,Cerrada,Medidor Water tech de 1/2 con serie#2015773208  y lectura# 00040 medidor en posición correcta registra en pruebas de llaves predió residencial medidor sin signos de manipulación externa  se hace prueba quimica ya que preido utiliza agua comunal la cual da negativa para potable Usuario: CARLOS.JARAMILLO Fecha: 2021-06-24 11:35:33,NO,Agua Propia,Agua Propia,5,40.0,40,5.0,2.0,0.0,51.0,0.0,Parado,0.16666666666666666,Menor a Promedio,10.0,7.0,17.0,34.124 ,1053_C_Otro_Canal_170620210               
EPMA3877497-1,12323929,ActivoCon suministro                       ,Comercial  ,"Confección de prendas de vestir, excepto prendas de piel                                                                                              ",2021-07-23,2021-08-05,2021-08-05,2021-08-18 00:00:00,Cerrada,"SEBASTIAN BUILES
Se visita dirección en instalacion no residencial actividad económica centro comercial nombre elite con medidor marca watertech de 1""1/2 serie 2012520638 y lectura 091777 M3 tiene medidor bien instalado empotrado registra en prueba de llaves consumos avanzado con normalidad personal de mantenimiento informa que los bajos consumos se deben a que an desocupado varios locales y an reparado fugas internas no se observa ninguna anomalía no suministran datos Usuario: EPM\SEBASTIAN.BUILES Fecha: 2021-08-05 13:16:32",NO,No fraude,No fraude,100,91777.0,92194,10.0,0.0,417.0,13.0,32.07692307692308,Lectura Normal,3.3333333333333335,Igual o mayor a Promedio,3.0,1.0,4.0,34.792 ,3029_C_CaidaConsumosBalanceHid_220720210  
EPMA3872541-1,12324394,ActivoCon suministro                       ,Residencial,Residencial estrato 4                                                                                                                                 ,2021-07-17,2021-07-27,2021-07-27,2021-08-20 00:00:00,Cerrada,Se vicita dirección en instalacion residencial con medidor marca watertech de 1/2 serie 2016608956 y lectura 00913 M3 se encuentra medidor en posición incorrecta (contraflujo) se procede a normalizar instalacion se cambia medidor por desarrollo tecnológico pendiente por solicitud derivada se instala medidor nuevo provisional marca watertech de 1/2 serie 2020575559 y lectura 00000 m3 se deja medidor bien instalado y sin fugas en llaves y racores se instaló sello EPM #AA2032236 se deja instalación sin anomalías  Usuario: EPM\SEBASTIAN.BUILES Fecha: 2021-07-27 16:45:55,SI,,Anomalía - Medidor en contraflujo,5,913.0,5,7.0,0.0,908.0,24.0,37.833333333333336,Lectura Normal,0.16666666666666666,Igual o mayor a Promedio,3.0,1.0,4.0,34.713 ,1053_C_Otro_Canal_160720210               
EPMA3910184-1,12324821,ActivoCon suministro                       ,Residencial,Residencial estrato 3                                                                                                                                 ,2021-08-21,2021-08-31,2021-08-31,2021-08-30 00:00:00,Cerrada,"SEBASTIAN BUILES 
se visita dirección en instalacion residencial  predio con medidor marca wátertech de 1/2 serie 20102007387 y lectura 01018 M3 se encuentra medidor en posición incorrecta ( contraflujo )se procede a normalizar instalación se deja medidor bien instalado y sin fugas en llaves y racores se instalo sello EPM # AA2034318 se deja instalacion sin anomalías  Usuario: EPM\SEBASTIAN.BUILES Fecha: 2021-08-31 10:48:23",SI,,Anomalía - Medidor en contraflujo,5,1018.0,1018,7.0,0.0,0.0,1.0,0.0,Parado,0.16666666666666666,Menor a Promedio,10.0,7.0,17.0,35.386 ,1053_C_Otro_Canal_200820211               
EPMA3829178-1,12325106,ActivoCon suministro                       ,Residencial,Residencial estrato 1                                                                                                                                 ,2021-06-11,2021-06-23,2021-06-28,2021-08-19 00:00:00,Cerrada,"LUIS BALBUENA predio se surte de otra instalacion FECHA VISITA:23/06/2021 PAP:1752 SERIE MED:2013216602 MARCA: WATER TECH LECTURA:99793 DIAMETRO : 1/2  MEDIDOR EN BUEN ESTADO BIEN INSTALADO REGISTRANDO EN PRUEBA DE LLAVES DEVUELVE LECTURA DEBIDO A QUE NO TIENE CHEQUE Y PREDIO TIENE CLANDESTINA DESDE MEDIDOR COMUNITARIO SE REMITE PARA CORTE , RESIDENCIAL Usuario: EPM\aalvaalv Fecha: 2021-06-28 09:59:26",SI,,Anomalia - Se surte de otra instalacion,0,99793.0,99792,9.0,3.0,1.0,57.0,0.017543859649122806,Lectura Baja,0.0,Igual o mayor a Promedio,5.0,1.0,6.0,34.002 ,1053_C_Otro_Canal_100620216               
EPMA3829171-1,12325274,ActivoCon suministro                       ,Residencial,Residencial estrato 1                                                                                                                                 ,2021-06-11,2021-06-22,2021-06-24,2021-08-19 00:00:00,Cerrada,"LUIS BALBUENA no fraude  FECHA VISITA:22/06/2021 PAP:483  SERIE MED :20113047357 MARCA :WATER TECH LECTURA :404 DIAMETRO : 1/2 NADIE EN PREDIO MEDIDOR EN BUEN ESTADO BIEN INSTALADO REGISTRANDO EN PRUEBA DE RACORES, RESIDENCIAL Usuario: EPM\aalvaalv Fecha: 2021-06-24 12:09:01",NO,No fraude,No fraude,1,404.0,408,8.0,2.0,4.0,58.0,0.06896551724137931,Lectura Baja,0.03333333333333333,Igual o mayor a Promedio,5.0,1.0,6.0,34.002 ,1053_C_Otro_Canal_100620216               
EPMA3861639-1,12326277,ActivoCon suministro                       ,Residencial,Residencial estrato 3                                                                                                                                 ,2021-07-10,2021-07-22,2021-07-22,2021-08-11 00:00:00,Cerrada,Medidor Water tech de 1/2 con serie#2015501211 y lectura#00453 en posición incorrecta  o contraflujo con la cual se normaliza intalación la cual se deja en posición correcta y sin fugas además se instala sello de seguridad de EPM #AA2031460 predio residencial    Usuario: EPM\CARLOS.JARAMILLO Fecha: 2021-07-22 16:35:17,SI,,Anomalía - Medidor en contraflujo,6,453.0,454,9.0,0.0,1.0,20.0,0.05,Lectura Baja,0.2,Menor a Promedio,5.0,7.0,12.0,34.576 ,1355_C_NotaLectura_Dev_Lec_090720210      
EPMA3877438-1,12326408,ActivoCon suministro                       ,Residencial,Residencial estrato 1                                                                                                                                 ,2021-07-23,2021-08-09,2021-08-09,2021-08-25 00:00:00,Cerrada,"Carlos jaramillo
Medidor Water tech de 1/2  lectura#20113072019 y lectura#00000   en posición correcta sin signos de manipulación externa registra en prueba de llaves predio residencial usuaria indica que utilizan el agua del barrio la cual se hace prueba quimica y da positivo para consumó predio se surte de instalación paralela no se observa en terreno tubería ni llaves  Usuario: EPM\CARLOS.JARAMILLO Fecha: 2021-08-09 14:35:43",NO,Requiere investigación por otro equipo de trabajo,No Aplica,6,20113072019.0,0,12.0,0.0,20113072019.0,16.0,1257067001.1875,Lectura Normal,0.2,Igual o mayor a Promedio,3.0,1.0,4.0,34.794 ,1053_C_Otro_Canal_220720210               
EPMA3910033-1,12326870,ActivoCon suministro                       ,Residencial,Residencial estrato 3                                                                                                                                 ,2021-08-21,2021-08-31,2021-09-02,2021-08-17 00:00:00,Cerrada,Carlos Jaramillo... instalación directa se instala medidor Water tech de 1/2 con serie#2020557716 y lectura#00000  y sello de seguridad de EPM#AA2042708...2 pitorras de 4 mm 1  llave de contención se cambia ya que la que tenía estaba en muy mal estadio de  deja instalación sin fugas no ha quien firme en predio predio es residencial Usuario: EPM\CARLOS.JARAMILLO Fecha: 2021-08-31 14:15:39,SI,,Anomalia - Instalacion directa (Cliente EPM),2,0.0,0,7.0,2.0,0.0,14.0,0.0,Parado,0.06666666666666667,Menor a Promedio,10.0,7.0,17.0,35.389 ,1053_C_Otro_Canal_200820212               
EPMA3902086-1,12327528,ActivoCon suministro                       ,Industrial ,Otros servicios de reserva y actividades relacionadas                                                                                                 ,2021-08-14,2021-08-21,2021-08-21,2021-08-12 00:00:00,Cerrada,Carlos Jaramillo... medidor Water tech de 1 pulgada con serie#19-0048758 y lectura#00281  en posición correcta predio es una lavandería el cual tiene agua propia ya qué tiene pozo el cual tiene medidor  elster de control de 1 pulgada 1/2 con serie# 5490190045 y lectura#23328 en sin signos de manipulación externa predio no residencial razón social sin nombre no  firman Usuario: EPM\CARLOS.JARAMILLO Fecha: 2021-08-21 07:04:48,NO,No fraude,No Aplica,18,281.0,277,5.0,-1.0,273.0,9.0,30.333333333333332,Lectura Normal,0.6,Igual o mayor a Promedio,3.0,1.0,4.0,35.262 ,3050_C_CaidaConsumo_130820210	            
EPMA3836488-1,12327528,ActivoCon suministro                       ,Industrial ,Otros servicios de reserva y actividades relacionadas                                                                                                 ,2021-06-18,2021-06-30,2021-07-01,2021-08-12 00:00:00,Cerrada,Medidor WATER TECH serie #19-0048758 con lectura 00262 bien instalado registrando con prueba de llave usuario manifiesta que predio también se surte de agua de posó se toma muestra y se hace prueba de CLOROX y arroja negativa no se observa anomalias en el medidor y acometida clase de uso no residencial actividad lavandería razón social fashion wash medidor empotrado Usuario: JORGE.GRUESO Fecha: 2021-06-30 09:54:25,NO,No fraude,No fraude,18,262.0,277,9.0,1.0,292.0,43.0,6.790697674418604,Lectura Normal,0.6,Igual o mayor a Promedio,3.0,1.0,4.0,34.132 ,2808_C_FraudesCercanos_170620210          
EPMA3924843-1,12327852,ActivoCon suministro                       ,Industrial ,Industrial                                                                                                                                            ,2021-09-03,2021-09-10,2021-09-10,2021-09-08 00:00:00,DescargadaParcial,SEBASTIAN BUILES se visita dirección en instalacion no residencial actividad económica trilladora nombre sinu predio con medidor marca watertech de 1/2 serie 2017841441 y lectura 00566 m3 tiene sello EPM bueno #R8221449 medidor bien instalado registrando en prueba de llaves consumos avanzando con normalidad y son acordé a su actividad económica sin anomalías actualizar información de medidor encontrado Usuario: EPM\SEBASTIAN.BUILES Fecha: 2021-09-10 13:51:32,NO,No fraude,No fraude,9,566.0,564,6.0,0.0,2.0,2.0,1.0,Lectura Normal,0.3,Igual o mayor a Promedio,3.0,1.0,4.0,35.735 ,2528_C_CaidaConsumo_020920210	            
EPMA3910416-1,12328518,ActivoCon suministro                       ,Comercial  ,Comercio al por menor de productos agrícolas para el consumo en establecimientos especializados                                                       ,2021-08-21,2021-08-27,2021-08-27,2021-08-19 00:00:00,Cerrada,Carlos Jaramillo... medidor Water tech de 1/2 con serie#2013081057 y lectura#01191 en posición correcta sin signos de manipulación externa registra en prueba de Racor predio tiene anulada tubería interna ya que se encuentra unificado con la dirección CR 59 cl 21-23 el cual tiene un medidor Water tech de 1/2 con serie#2018911422 y lectura#01040 con sello de EPM bueno#AA1903919 se hace prueba de llaves predió no residencial actividad económica es un súper razón social  multivariedades Usuario: EPM\CARLOS.JARAMILLO Fecha: 2021-08-27 09:27:39,NO,No fraude,No fraude,0,1191.0,1191,5.0,0.0,0.0,8.0,0.0,Parado,0.0,Igual o mayor a Promedio,10.0,1.0,11.0,35.385 ,1053_C_Otro_Canal_200820210	              
EPMA3877448-1,12328892,ActivoCon suministro                       ,Comercial  ,Elaboración de otros productos alimenticios n.c.p.                                                                                                    ,2021-07-23,2021-08-03,2021-08-03,2021-08-11 00:00:00,Cerrada,Clase de uso no residencial actividad económica alimentos razón social sin nombre medidor WATER TECH serie 20113107914 con lectura 01662 bien instalado registrando en prueba de llave con cúpula suelta se le informa al usuario que el medidor se va a retirar para el laboratorio que para el procedimiento tiene derecho a ser asistido por un técnico o un ingeniero el cual tiene una hora partir del arribo al sitio del funcionario de EPM usuario no hace uso de acompañamiento se retira medidor para el laboratorio en bolsa de seguridad # BM 17 -00227 precinto # CB -1700286 fecha revisión en laboratorio miércoles 11 de agosto del 2021  dirección CRA 66b #32 112 piso 3  hora 2 pmse instala medidor provisional marca WATER TECH de ½ serie # 2020536283 con lectura 0 con sello de seguridad # AA2032967 sin fuga el procedimiento se hace con acompañamiento d servicios periciales  Usuario: EPM\JORGE.GRUESO Fecha: 2021-08-03 12:03:57,SI,,Anomalía - Posible anomalía del medidor,21,1662.0,10,8.0,0.0,1652.0,8.0,206.5,Lectura Normal,0.7,Igual o mayor a Promedio,3.0,1.0,4.0,34.791 ,2528_C_CaidaConsumo_220720210             
EPMA3877613-1,12329350,ActivoCon suministro                       ,Comercial  ,Industrial                                                                                                                                            ,2021-07-23,2021-08-03,2021-08-03,2021-08-23 00:00:00,Cerrada,Se visita dirección en instalacion no residencial actividad económica restaurante nombre Subway con medidor marca watertech de 1/2 serie 2015449934 Y lectura 01291 M3 medidor bien instalado registrá en prueba de llaves consumos avanzado usuaria informa que el flujo de personas es muy variado por tal motivo variación y bajos consumos no se observa ninguna anomalía no suministran datos Usuario: EPM\SEBASTIAN.BUILES Fecha: 2021-08-03 14:58:00,NO,No fraude,No fraude,16,1291.0,1307,8.0,0.0,16.0,20.0,0.8,Lectura Normal,0.5333333333333333,Igual o mayor a Promedio,3.0,1.0,4.0,34.791 ,2528_C_CaidaConsumo_220720210             
